timestamp,gt_x_mm,gt_y_mm,gt_z_mm,target_id,raw_x_mm,raw_y_mm,raw_z_mm,cal_x_mm,cal_y_mm,cal_z_mm
1781652287.2572575,0.0,0.0,1000.0,0,-9,50,1030,-9,47,959
1781652287.3084188,0.0,0.0,1000.0,0,-9,50,1027,-9,46,957
1781652287.3574698,0.0,0.0,1000.0,0,-9,50,1029,-9,47,958
1781652287.4090054,0.0,0.0,1000.0,0,-12,50,1027,-11,46,957
1781652287.4600012,0.0,0.0,1000.0,0,-12,51,1027,-11,48,957
1781652287.521528,0.0,0.0,1000.0,0,-15,50,1027,-14,46,957
1781652287.5595255,0.0,0.0,1000.0,0,-15,51,1027,-14,48,957
1781652287.6165953,0.0,0.0,1000.0,0,-15,54,1029,-14,50,958
1781652287.6642544,0.0,0.0,1000.0,0,-17,55,1027,-16,52,957
1781652287.7212274,0.0,0.0,1000.0,0,-15,55,1029,-14,52,958
1781652287.7626336,0.0,0.0,1000.0,0,-15,55,1025,-14,51,955
1781652287.8186438,0.0,0.0,1000.0,0,-17,55,1026,-16,51,956
1781652287.8639235,0.0,0.0,1000.0,0,-20,57,1025,-19,53,955
1781652287.9205701,0.0,0.0,1000.0,0,-17,57,1025,-16,53,955
1781652287.9645233,0.0,0.0,1000.0,0,-16,57,1026,-15,53,956
1781652288.0191274,0.0,0.0,1000.0,0,-16,57,1029,-15,53,958
1781652288.0649335,0.0,0.0,1000.0,0,-16,57,1027,-15,53,957
1781652288.1207762,0.0,0.0,1000.0,0,-16,58,1026,-15,54,956
1781652288.1673536,0.0,0.0,1000.0,0,-19,57,1027,-17,53,957
1781652288.220048,0.0,0.0,1000.0,0,-20,58,1027,-19,54,957
1781652288.2721465,0.0,0.0,1000.0,0,-20,57,1025,-19,53,955
1781652288.3241484,0.0,0.0,1000.0,0,-16,57,1025,-15,53,955
1781652288.3707957,0.0,0.0,1000.0,0,-17,57,1025,-16,53,955
1781652288.4234364,0.0,0.0,1000.0,0,-17,57,1025,-16,53,955
1781652288.4747589,0.0,0.0,1000.0,0,-17,57,1025,-16,53,955
1781652288.524443,0.0,0.0,1000.0,0,-17,58,1024,-16,54,954
1781652288.575131,0.0,0.0,1000.0,0,-20,59,1026,-19,55,956
1781652288.6226695,0.0,0.0,1000.0,0,-24,61,1025,-22,56,955
1781652288.6747024,0.0,0.0,1000.0,0,-23,59,1025,-21,55,955
1781652288.7412138,0.0,0.0,1000.0,0,-24,59,1024,-22,55,954
1781652288.7822165,0.0,0.0,1000.0,0,-20,59,1025,-19,55,955
1781652288.8233674,0.0,0.0,1000.0,0,-23,59,1025,-21,55,955
1781652288.8801985,0.0,0.0,1000.0,0,-23,61,1025,-21,56,955
1781652288.9266396,0.0,0.0,1000.0,0,-21,62,1024,-20,58,954
1781652288.9839752,0.0,0.0,1000.0,0,-23,62,1026,-21,58,956
1781652289.0287936,0.0,0.0,1000.0,0,-25,63,1026,-24,59,956
1781652289.0839818,0.0,0.0,1000.0,0,-25,65,1027,-24,60,957
1781652289.127537,0.0,0.0,1000.0,0,-21,66,1026,-20,61,956
1781652289.1835766,0.0,0.0,1000.0,0,-21,66,1025,-20,61,955
1781652289.2290533,0.0,0.0,1000.0,0,-28,69,1026,-26,64,956
1781652289.2940564,0.0,0.0,1000.0,0,-28,66,1026,-26,61,956
1781652289.3326182,0.0,0.0,1000.0,0,-24,67,1025,-22,63,955
1781652289.3846192,0.0,0.0,1000.0,0,-24,66,1025,-22,61,955
1781652289.4301457,0.0,0.0,1000.0,0,-23,66,1026,-21,61,956
1781652289.4851682,0.0,0.0,1000.0,0,-21,66,1027,-20,62,957
1781652289.5343728,0.0,0.0,1000.0,0,-23,66,1026,-21,61,956
1781652289.58361,0.0,0.0,1000.0,0,-23,66,1026,-21,61,956
1781652289.624367,0.0,0.0,1000.0,0,-20,66,1027,-19,62,957
1781652289.6893055,0.0,0.0,1000.0,0,-21,66,1029,-20,62,958
1781652289.724564,0.0,0.0,1000.0,0,-20,69,1029,-19,64,958
1781652289.7847219,0.0,0.0,1000.0,0,-20,66,1026,-19,61,956
1781652289.82447,0.0,0.0,1000.0,0,-21,67,1027,-20,63,957
1781652289.8750095,0.0,0.0,1000.0,0,-21,67,1026,-20,63,956
1781652289.9247282,0.0,0.0,1000.0,0,-20,69,1026,-19,64,956
1781652289.9833908,0.0,0.0,1000.0,0,-20,67,1027,-19,63,957
1781652290.0305507,0.0,0.0,1000.0,0,-20,67,1026,-19,63,956
1781652290.0870638,0.0,0.0,1000.0,0,-19,69,1027,-17,64,957
1781652290.1422584,0.0,0.0,1000.0,0,-19,70,1027,-17,65,957
1781652290.1838756,0.0,0.0,1000.0,0,-17,70,1027,-16,65,957
1781652364.162665,0.0,0.0,1000.0,0,-56,11,1147,-52,10,1072
1781652364.2087226,0.0,0.0,1000.0,0,-51,11,1145,-48,10,1071
1781652364.2650135,0.0,0.0,1000.0,0,-51,9,1144,-48,8,1069
1781652364.3126976,0.0,0.0,1000.0,0,-57,12,1144,-53,11,1069
1781652364.3628798,0.0,0.0,1000.0,0,-58,12,1143,-55,11,1068
1781652364.4131615,0.0,0.0,1000.0,0,-61,11,1144,-57,10,1069
1781652364.4668207,0.0,0.0,1000.0,0,-61,9,1143,-57,8,1068
1781652364.525801,0.0,0.0,1000.0,0,-69,6,1140,-64,6,1065
1781652364.5883923,0.0,0.0,1000.0,0,-75,6,1141,-70,6,1066
1781652364.6124163,0.0,0.0,1000.0,0,-81,5,1141,-75,4,1066
1781652364.6685266,0.0,0.0,1000.0,0,-84,6,1141,-78,6,1066
1781652364.7145214,0.0,0.0,1000.0,0,-91,3,1141,-85,3,1066
1781652364.7709582,0.0,0.0,1000.0,0,-99,-4,1140,-92,-4,1065
1781652364.8147776,0.0,0.0,1000.0,0,-107,-4,1139,-100,-4,1064
1781652364.8715148,0.0,0.0,1000.0,0,-119,-1,1139,-112,-1,1064
1781652364.9164443,0.0,0.0,1000.0,0,-108,-1,1133,-101,-1,1058
1781652364.963332,0.0,0.0,1000.0,0,-130,0,1136,-121,0,1061
1781652365.0350714,0.0,0.0,1000.0,0,-133,-1,1130,-125,-1,1056
1781652365.0820832,0.0,0.0,1000.0,0,-141,0,1128,-131,0,1053
1781652365.129056,0.0,0.0,1000.0,0,-141,2,1124,-132,1,1049
1781652365.1803243,0.0,0.0,1000.0,0,-151,0,1125,-140,0,1050
1781652365.2365034,0.0,0.0,1000.0,0,-151,0,1121,-141,0,1046
1781652365.2812426,0.0,0.0,1000.0,0,-157,0,1119,-146,0,1044
1781652365.3374546,0.0,0.0,1000.0,0,-154,2,1111,-144,1,1036
1781652365.381078,0.0,0.0,1000.0,0,-163,2,1111,-152,1,1036
1781652365.4349413,0.0,0.0,1000.0,0,-159,3,1103,-148,3,1028
1781652365.4830616,0.0,0.0,1000.0,0,-148,1,1094,-138,1,1019
1781652365.553758,0.0,0.0,1000.0,0,-139,1,1089,-129,1,1014
1781652365.592369,0.0,0.0,1000.0,0,-133,1,1088,-124,1,1013
1781652365.6378796,0.0,0.0,1000.0,0,-101,1,1086,-94,1,1011
1781652365.691638,0.0,0.0,1000.0,0,-92,3,1084,-86,3,1009
1781652365.741241,0.0,0.0,1000.0,0,-71,0,1086,-66,0,1011
1781652365.799865,0.0,0.0,1000.0,0,-67,3,1086,-62,3,1011
1781652365.8443968,0.0,0.0,1000.0,0,-50,3,1087,-46,3,1012
1781652365.9001358,0.0,0.0,1000.0,0,-47,3,1089,-44,3,1014
1781652365.9444883,0.0,0.0,1000.0,0,-46,4,1092,-43,4,1017
1781652365.9982686,0.0,0.0,1000.0,0,-68,4,1088,-64,4,1013
1781652366.0450587,0.0,0.0,1000.0,0,-39,7,1093,-36,7,1018
1781652366.1006744,0.0,0.0,1000.0,0,-26,7,1097,-24,7,1022
1781652366.1480136,0.0,0.0,1000.0,0,-17,6,1098,-16,5,1023
1781652366.2044713,0.0,0.0,1000.0,0,-19,7,1097,-17,7,1022
1781652366.2464712,0.0,0.0,1000.0,0,-19,4,1096,-17,4,1021
1781652366.3025787,0.0,0.0,1000.0,0,-16,1,1096,-15,1,1021
1781652366.3473043,0.0,0.0,1000.0,0,-13,-1,1096,-12,-1,1021
1781652366.4049056,0.0,0.0,1000.0,0,-65,1,1087,-61,1,1012
1781652366.4471846,0.0,0.0,1000.0,0,-13,-1,1098,-12,-1,1023
1781652366.5036478,0.0,0.0,1000.0,0,-16,1,1098,-15,1,1023
1781652366.5479195,0.0,0.0,1000.0,0,-13,3,1102,-12,3,1027
1781652366.6048667,0.0,0.0,1000.0,0,-16,3,1104,-15,3,1029
1781652366.6472988,0.0,0.0,1000.0,0,-32,2,1110,-30,1,1035
1781652366.7026463,0.0,0.0,1000.0,0,-28,4,1113,-26,4,1038
1781652366.7476444,0.0,0.0,1000.0,0,-25,4,1117,-23,4,1042
1781652366.808214,0.0,0.0,1000.0,0,-23,0,1117,-22,0,1042
1781652366.8542135,0.0,0.0,1000.0,0,-31,2,1119,-29,1,1044
1781652366.9043202,0.0,0.0,1000.0,0,-40,3,1120,-37,3,1045
1781652366.9585273,0.0,0.0,1000.0,0,-47,3,1119,-44,3,1044
1781652367.006965,0.0,0.0,1000.0,0,-54,4,1119,-51,4,1044
1781652367.0587237,0.0,0.0,1000.0,0,-56,4,1119,-52,4,1044
1781652367.10778,0.0,0.0,1000.0,0,-61,6,1117,-57,6,1042
1781652367.159499,0.0,0.0,1000.0,0,-67,6,1113,-63,5,1038
1781652367.208515,0.0,0.0,1000.0,0,-48,4,1110,-45,4,1035
1781652367.2605247,0.0,0.0,1000.0,0,-45,3,1107,-42,3,1032
1781652367.3226528,0.0,0.0,1000.0,0,-42,1,1106,-39,1,1031
1781652367.369774,0.0,0.0,1000.0,0,-41,-1,1107,-38,-1,1032
1781652367.4093864,0.0,0.0,1000.0,0,-43,-3,1104,-40,-3,1029
1781652367.4657996,0.0,0.0,1000.0,0,-43,-1,1107,-41,-1,1032
1781652367.5121768,0.0,0.0,1000.0,0,-39,0,1104,-36,0,1029
1781652367.5701387,0.0,0.0,1000.0,0,-39,0,1099,-36,0,1024
1781652367.6143925,0.0,0.0,1000.0,0,-34,0,1097,-32,0,1022
1781652367.669434,0.0,0.0,1000.0,0,-34,-1,1097,-32,-1,1022
1781652367.7145987,0.0,0.0,1000.0,0,-36,-3,1097,-33,-3,1022
1781652367.769605,0.0,0.0,1000.0,0,-37,-3,1094,-35,-3,1019
1781652367.813427,0.0,0.0,1000.0,0,-36,-1,1093,-33,-1,1018
1781652367.9057386,0.0,0.0,1000.0,0,-34,-3,1094,-32,-3,1019
1781652367.9117582,0.0,0.0,1000.0,0,-31,-3,1093,-29,-3,1018
1781652367.9658875,0.0,0.0,1000.0,0,-29,-4,1092,-27,-4,1017
1781652368.013054,0.0,0.0,1000.0,0,-30,-6,1091,-28,-5,1016
1781652368.0732362,0.0,0.0,1000.0,0,-27,-4,1091,-25,-4,1016
1781652368.1305664,0.0,0.0,1000.0,0,-27,-4,1091,-25,-4,1016
1781652368.1766691,0.0,0.0,1000.0,0,-28,-4,1089,-27,-4,1014
1781652368.2292092,0.0,0.0,1000.0,0,-27,-4,1091,-25,-4,1016
1781652368.2705262,0.0,0.0,1000.0,0,-28,-3,1089,-27,-3,1014
1781652368.3289115,0.0,0.0,1000.0,0,-26,-3,1093,-24,-3,1018
1781652368.3786976,0.0,0.0,1000.0,0,-29,-1,1093,-27,-1,1018
1781652368.4460032,0.0,0.0,1000.0,0,-32,-1,1098,-29,-1,1023
1781652368.4793866,0.0,0.0,1000.0,0,-33,-3,1098,-31,-3,1023
1781652368.5292332,0.0,0.0,1000.0,0,-32,-1,1102,-30,-1,1027
1781652368.5802212,0.0,0.0,1000.0,0,-36,-1,1108,-34,-1,1033
1781652368.636238,0.0,0.0,1000.0,0,-37,-1,1119,-34,-1,1044
1781652368.6816196,0.0,0.0,1000.0,0,-48,2,1121,-45,1,1046
1781652368.7361646,0.0,0.0,1000.0,0,-52,0,1125,-48,0,1050
1781652368.7809925,0.0,0.0,1000.0,0,-59,-6,1127,-55,-5,1052
1781652368.831306,0.0,0.0,1000.0,0,-98,2,1133,-92,1,1058
1781652368.878657,0.0,0.0,1000.0,0,-74,-1,1133,-69,-1,1058
1781652368.9371653,0.0,0.0,1000.0,0,-95,0,1137,-89,0,1062
1781652369.0169995,0.0,0.0,1000.0,0,-88,0,1143,-83,0,1068
1781652369.0416813,0.0,0.0,1000.0,0,-94,-1,1144,-88,-1,1069
1781652369.0791054,0.0,0.0,1000.0,0,-116,0,1147,-108,0,1072
1781652369.1365821,0.0,0.0,1000.0,0,-123,-1,1147,-115,-1,1072
1781652369.192892,0.0,0.0,1000.0,0,-124,-1,1144,-116,-1,1069
1781652369.2303464,0.0,0.0,1000.0,0,-126,-4,1141,-117,-4,1066
1781652369.2910323,0.0,0.0,1000.0,0,-122,-3,1133,-114,-3,1058
1781652369.3313296,0.0,0.0,1000.0,0,-126,-4,1130,-118,-4,1056
1781652369.3956475,0.0,0.0,1000.0,0,-126,-1,1127,-117,-1,1052
1781652369.4305522,0.0,0.0,1000.0,0,-127,-1,1125,-118,-1,1050
1781652369.4980302,0.0,0.0,1000.0,0,-123,-1,1121,-115,-1,1046
1781652369.5381515,0.0,0.0,1000.0,0,-117,0,1120,-110,0,1045
1781652369.6010518,0.0,0.0,1000.0,0,-116,-1,1120,-108,-1,1045
1781652369.6472647,0.0,0.0,1000.0,0,-93,0,1121,-86,0,1046
1781652369.7035916,0.0,0.0,1000.0,0,-63,-1,1124,-59,-1,1049
